date_raw,date_norm,relpath,line_no,context
2025-09-01,2025-09-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-04,2025-09-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-05,2025-09-05,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-07,2025-09-07,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-09,2025-09-09,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-11,2025-09-11,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-29,2025-09-29,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-12-04,2025-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-12-20,2025-12-20,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-04,2023-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-01,2025-09-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-01-01,2023-01-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-01,2025-09-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-01-01,2023-01-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
5/30/2024,2024-05-30,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,536,"MISC;Node;RECEIVED 5/30/2024;Violation,2"
2024-04-02,2024-04-02,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,1223,"MISC;Node;Police Contact: 2024-04-02 non-criminal civil call,2"
2024-03-29,2024-03-29,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,1224,"MISC;Node;Police Contact: 2024-03-29 non-criminal civil call,2"
2024-03-26,2024-03-26,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,1225,"MISC;Node;Police Contact: 2024-03-26 non-criminal civil call,2"
5/30/2024,2024-05-30,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,2738,"MISC;Node;RECEIVED 5/30/2024;Violation,2"
2024-04-01,2024-04-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,2847,"AppClose Log: 2024-04-01 to 2025-04-30 communications archive;MISC;Node,2"
2025-04-30,2025-04-30,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,2847,"AppClose Log: 2024-04-01 to 2025-04-30 communications archive;MISC;Node,2"
2024-03-26,2024-03-26,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,2878,"Allegation: denial of parenting time 2024-03-26 to 2024-05-05;MISC;Node,2"
2024-05-05,2024-05-05,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,2878,"Allegation: denial of parenting time 2024-03-26 to 2024-05-05;MISC;Node,2"
2024-03-26,2024-03-26,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,2940,"2024-03-26;MISC;Node,2"
2024-03-29,2024-03-29,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,2941,"2024-03-29;MISC;Node,2"
2024-04-01,2024-04-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,2943,"2024-04-01;MISC;Node,2"
2024-04-02,2024-04-02,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,2944,"2024-04-02;MISC;Node,2"
2025-04-30,2025-04-30,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,3003,"2025-04-30;MISC;Node,2"
2025-05-20,2025-05-20,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/nodes_merged_label_counts.csv,3005,"2025-05-20 12:00;MISC;Node,2"
2026-02-08,2026-02-08,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_REPORT.md,1,# Attachment Harvest Report LitigationOS (2026-02-08)
2024-10-30,2024-10-30,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_REPORT.md,124,- 2024-10-30 PPO show-cause hearing quote candidate:
2024-10-30,2024-10-30,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/supplement_docx_extracted.txt,1,"SUPPLEMENT VERIFIED DECLARATIONS (TRANSCRIPT ANCHORS)On 2024-10-30, during a PPO show-cause hearing, the Court stated: keep filing and filing and filing Were not going to do it again. This tone and directive evidence pre"
