Filename,Full Path,Size (bytes),Size (MB),Pages,Document Type,Modified Date,Text Preview (first 100 chars)
NoReply_20250717_102820_0001.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_102820_0001.pdf,12830,0.01,1,Unknown,2026-03-01 11:35:08,BY ORDER  OF THE COURT ALL OCCUPANTS  MUST  VACATE  THE PREMISES  NO LATER  THAN ORDER  AND  REMOVAL
NoReply_20250717_102820_0002.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_102820_0002.pdf,18802,0.02,1,Unknown,2026-03-01 11:35:08,"Mr. Pigors, The judge  denied  your  appeal.  I am scheduled  to evict you this coming  Monday  morn"
NoReply_20250717_102820_0003.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_102820_0003.pdf,39977,0.04,1,Complaint,2026-03-01 11:35:08,"Requestand0rderofEvictionafterConditionalDismiisal,Landlord-Tenant/LandContract   (11/23)   CaseNo-."
NoReply_20250717_102820_0004.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_102820_0004.pdf,23779,0.02,1,Complaint,2026-03-01 11:35:08,"[iuJ' !GF""28 [alT Request :ir,j :)rder  of Eviction  rifter  Condit)onai  Dismissal,  Laridlord-Tena"
NoReply_20250717_103847_0001.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0001.pdf,139651,0.13,1,Complaint,2026-03-01 11:35:08,"Approved,  SCAO Original - Court file 1 st copy - Assignment  clerk/Extra 2nd copy - Friend of the c"
NoReply_20250717_103847_0002.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0002.pdf,62113,0.06,1,Unknown,2026-03-01 11:35:08,Michigan  Department  of  Licensing  and  Regulatory  Affairs Application  for  Certificate  of  Man
NoReply_20250717_103847_0003.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0003.pdf,95180,0.09,1,Motion,2026-03-01 11:35:08,ST  ATE  OF  MICH[GAN IN  THE  14TH  JUDICIAL  CIRCUIT  COURT COUNTY  OF  MUSKEGON Case  No.  2025-0
NoReply_20250717_103847_0004.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0004.pdf,46033,0.04,1,Complaint,2026-03-01 11:35:08,5.  Plaintiff  has filed  a Verified  Complaint  and  Motion  for  Preliminary  Injunction  in this
NoReply_20250717_103847_0005.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0005.pdf,35517,0.03,1,Complaint,2026-03-01 11:35:08,"VI.  RETALIATION  + SUPPRESSION 12. Plaintiff  has endured: *   Ongoing  harassment, *   Denial  of"
NoReply_20250717_103847_0006.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0006.pdf,22485,0.02,1,Ex Parte/Temporary,2026-03-01 11:35:08,"17. Plaintiff's  experience  mirrors  these national  reports,  and denying  him  a hearing would  c"
NoReply_20250717_103847_0007.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0007.pdf,41847,0.04,1,Complaint,2026-03-01 11:35:08,ST  ATE  OF  MICHIGAN IN  THE  14TH  JTJDICIAL  CIRCUIT  COURT COUNTY  OF  MUSKEGON Case  No.  2025-
NoReply_20250717_103847_0008.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0008.pdf,36230,0.03,1,Unknown,2026-03-01 11:35:08,"Defendant,  a multi-billion-dollar  corporate  entity,  with  no demonstrable  showing of  hardship"
NoReply_20250717_103847_0009.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0009.pdf,39613,0.04,1,Complaint,2026-03-01 11:35:08,ST  ATE  OF  MICHIGAN IN  THE  14TH  JUDICIAL  CIRCUIT  COURT COUNTY  OF  MUSKEGON Case  No.  2025-0
NoReply_20250717_103847_0010.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0010.pdf,53632,0.05,1,Unknown,2026-03-01 11:35:08,"with  no copy  provided  to me. The  named  party  changed,  and  the contract  terms were  neither"
NoReply_20250717_103847_0011.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0011.pdf,49308,0.05,1,Affidavit,2026-03-01 11:35:08,*   Irreversible  displacement  and  reputational  damage. 13. I affirm  that  no adequate  remedy
NoReply_20250717_103847_0012.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0012.pdf,22767,0.02,1,Motion,2026-03-01 11:35:08,"no hardship  in awaiting  judicial  review.  In contrast,  I would  lose  my  home, custody  time,"
NoReply_20250717_103847_0013.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0013.pdf,30655,0.03,1,Ex Parte/Temporary,2026-03-01 11:35:08,NOTICE  OF COURT-ORDERED  STAY  OF EVICTION  - DO  NOT  PROCEED MUSKEGON  COUNTY  CIRCUIT  COURT  -
NoReply_20250717_103847_0014.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250717_103847_0014.pdf,16665,0.02,1,Complaint,2026-03-01 11:35:08,DETAILS  OF ST AY: *   Court:14thCircuitCourt-MuskegonCounty *   Case  No.:  2025-0000002760-CZ *
NoReply_20250827_165137_0007.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20250827_165137_0007.pdf,23220,0.02,1,Court Order,2025-08-27 12:51:36,"IT  IS HEREBY  ORDERED  that  for  those  reasons  set forth  in Defendants'  Motion  and Brief,  an"
NoReply_20260105_131630_0001.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0001.pdf,83136,0.08,1,Ex Parte/Temporary,2026-01-31 13:15:48,"STATE   OF   MICHIGAN IN THE CIRCUIT  COURT  FOR THE  COUNTY  OF MUSKEGON ANDREW  J. PIGORS, Plainti"
NoReply_20260105_131630_0001_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0001_2.pdf,83136,0.08,1,Ex Parte/Temporary,2026-01-31 13:15:48,"STATE   OF   MICHIGAN IN THE CIRCUIT  COURT  FOR THE  COUNTY  OF MUSKEGON ANDREW  J. PIGORS, Plainti"
NoReply_20260105_131630_0001_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0001_3.pdf,83136,0.08,1,Ex Parte/Temporary,2026-02-14 23:06:30,"STATE   OF   MICHIGAN IN THE CIRCUIT  COURT  FOR THE  COUNTY  OF MUSKEGON ANDREW  J. PIGORS, Plainti"
NoReply_20260105_131630_0001_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0001_v1.pdf,83136,0.08,1,Ex Parte/Temporary,2026-02-14 23:06:30,"STATE   OF   MICHIGAN IN THE CIRCUIT  COURT  FOR THE  COUNTY  OF MUSKEGON ANDREW  J. PIGORS, Plainti"
NoReply_20260105_131630_0002.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0002.pdf,118373,0.11,1,Unknown,2026-03-03 12:04:58,Both  the best-interest  factors  in MCL  722.23  and the factors  listed  in the parenting  time st
NoReply_20260105_131630_0003.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0003.pdf,103487,0.10,1,Ex Parte/Temporary,2026-03-03 12:04:58,"Facts On 8/8/25,  the Mother  filed an ex parte  motion  to suspend  the Father's  parenting  time."
NoReply_20260105_131630_0004.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0004.pdf,94625,0.09,1,Complaint,2026-01-31 13:15:48,"*   He reports  no issues  with  employment, *   He reports  no issues  with others  with  the  exce"
NoReply_20260105_131630_0004_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0004_2.pdf,94625,0.09,1,Complaint,2026-01-31 13:15:48,"*   He reports  no issues  with  employment, *   He reports  no issues  with others  with  the  exce"
NoReply_20260105_131630_0004_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0004_3.pdf,94625,0.09,1,Complaint,2026-02-14 23:06:30,"*   He reports  no issues  with  employment, *   He reports  no issues  with others  with  the  exce"
NoReply_20260105_131630_0004_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0004_v1.pdf,94625,0.09,1,Complaint,2026-02-14 23:06:30,"*   He reports  no issues  with  employment, *   He reports  no issues  with others  with  the  exce"
NoReply_20260105_131630_0005.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0005.pdf,93694,0.09,1,Unknown,2026-01-31 13:15:48,Analysis The Mother  met her initial burden  of a change  in circumstances as required under Pierron
NoReply_20260105_131630_0005_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0005_2.pdf,93694,0.09,1,Unknown,2026-01-31 13:15:48,Analysis The Mother  met her initial burden  of a change  in circumstances as required under Pierron
NoReply_20260105_131630_0005_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0005_3.pdf,93694,0.09,1,Unknown,2026-02-14 23:06:30,Analysis The Mother  met her initial burden  of a change  in circumstances as required under Pierron
NoReply_20260105_131630_0005_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0005_v1.pdf,93694,0.09,1,Unknown,2026-02-14 23:06:30,Analysis The Mother  met her initial burden  of a change  in circumstances as required under Pierron
NoReply_20260105_131630_0006.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0006.pdf,43190,0.04,1,Ex Parte/Temporary,2026-01-31 13:15:48,"the Mother  spoke,  he lost  control.  The  Father's  anger  is concerning. @-  Whetheraparentcanrea"
NoReply_20260105_131630_0006_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0006_2.pdf,43190,0.04,1,Ex Parte/Temporary,2026-01-31 13:15:48,"the Mother  spoke,  he lost  control.  The  Father's  anger  is concerning. @-  Whetheraparentcanrea"
NoReply_20260105_131630_0006_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0006_3.pdf,43190,0.04,1,Ex Parte/Temporary,2026-02-14 23:06:30,"the Mother  spoke,  he lost  control.  The  Father's  anger  is concerning. @-  Whetheraparentcanrea"
NoReply_20260105_131630_0006_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0006_v1.pdf,43190,0.04,1,Ex Parte/Temporary,2026-02-14 23:06:30,"the Mother  spoke,  he lost  control.  The  Father's  anger  is concerning. @-  Whetheraparentcanrea"
NoReply_20260105_131630_0007.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0007.pdf,31043,0.03,1,Unknown,2026-01-31 13:15:48,"PAGE   I 990   TERRACE   STREET, MUSKEGON,   MI   49442 Judge:   JENNY  L-   MCNEILL (231  ) 724-625"
NoReply_20260105_131630_0007_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0007_2.pdf,31043,0.03,1,Unknown,2026-01-31 13:15:48,"PAGE   I 990   TERRACE   STREET, MUSKEGON,   MI   49442 Judge:   JENNY  L-   MCNEILL (231  ) 724-625"
NoReply_20260105_131630_0007_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0007_3.pdf,31043,0.03,1,Unknown,2026-02-14 23:06:30,"PAGE   I 990   TERRACE   STREET, MUSKEGON,   MI   49442 Judge:   JENNY  L-   MCNEILL (231  ) 724-625"
NoReply_20260105_131630_0007_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0007_v1.pdf,31043,0.03,1,Unknown,2026-02-14 23:06:30,"PAGE   I 990   TERRACE   STREET, MUSKEGON,   MI   49442 Judge:   JENNY  L-   MCNEILL (231  ) 724-625"
NoReply_20260105_131630_0008_1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0008_1.pdf,6218,0.01,1,Unknown,2026-01-31 13:15:48,
NoReply_20260105_131630_0008_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0008_2.pdf,6218,0.01,1,Unknown,2026-01-31 13:15:48,
NoReply_20260105_131630_0008_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0008_3.pdf,6218,0.01,1,Unknown,2026-02-14 23:06:30,
NoReply_20260105_131630_0008_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131630_0008_v1.pdf,6218,0.01,1,Unknown,2026-02-14 23:06:30,
NoReply_20260105_131859_0001.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0001.pdf,632269,0.60,1,Unknown,2026-03-03 12:04:58,"For  office  use  only: RFI  No. MICHIGAN  J{JDICIAL  TENURF,  COMMISSION REQUEST  FOR  INVESTIGATIO"
NoReply_20260105_131859_0002.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0002.pdf,523605,0.50,1,Unknown,2026-03-03 12:04:58,PARTII.   INFORMATIONABOUTYOURALLEGATIONS: Type  of  Judicial  Officer  (check  one): €  Supreme  Co
NoReply_20260105_131859_0003.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0003.pdf,485991,0.46,1,Unknown,2026-03-03 12:04:58,"(Attach  additional  sheets, if  necessary) PART  IV.  I certify  that  I have  reviewed  the Judici"
NoReply_20260105_131859_0004.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0004.pdf,51948,0.05,1,Unknown,2026-01-31 13:15:48,JTC  Narrative  Attachment  -  Pigors  v. Watson (Request  for  Investigation  -  Hon.  Jenny  L.  M
NoReply_20260105_131859_0004_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0004_2.pdf,51948,0.05,1,Unknown,2026-01-31 13:15:48,JTC  Narrative  Attachment  -  Pigors  v. Watson (Request  for  Investigation  -  Hon.  Jenny  L.  M
NoReply_20260105_131859_0004_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0004_3.pdf,51948,0.05,1,Unknown,2026-02-14 23:06:30,JTC  Narrative  Attachment  -  Pigors  v. Watson (Request  for  Investigation  -  Hon.  Jenny  L.  M
NoReply_20260105_131859_0004_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0004_v1.pdf,51948,0.05,1,Unknown,2026-02-14 23:06:30,JTC  Narrative  Attachment  -  Pigors  v. Watson (Request  for  Investigation  -  Hon.  Jenny  L.  M
NoReply_20260105_131859_0005.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0005.pdf,57584,0.05,1,Ex Parte/Temporary,2026-01-31 13:15:48,"1.   Ex  parte  handling  of  critical  evidence  and  communications,  including directions  to sub"
NoReply_20260105_131859_0005_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0005_2.pdf,57584,0.05,1,Ex Parte/Temporary,2026-01-31 13:15:48,"1.   Ex  parte  handling  of  critical  evidence  and  communications,  including directions  to sub"
NoReply_20260105_131859_0005_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0005_3.pdf,57584,0.05,1,Ex Parte/Temporary,2026-02-14 23:06:30,"1.   Ex  parte  handling  of  critical  evidence  and  communications,  including directions  to sub"
NoReply_20260105_131859_0005_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0005_v1.pdf,57584,0.05,1,Ex Parte/Temporary,2026-02-14 23:06:30,"1.   Ex  parte  handling  of  critical  evidence  and  communications,  including directions  to sub"
NoReply_20260105_131859_0006.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0006.pdf,59916,0.06,1,Ex Parte/Temporary,2026-01-31 13:15:48,"o   In early  August  2025,  Judge  McNeill  signed  an ex parte  ""emergency"" order  suspending  all"
NoReply_20260105_131859_0006_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0006_2.pdf,59916,0.06,1,Ex Parte/Temporary,2026-01-31 13:15:48,"o   In early  August  2025,  Judge  McNeill  signed  an ex parte  ""emergency"" order  suspending  all"
NoReply_20260105_131859_0006_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0006_3.pdf,59916,0.06,1,Ex Parte/Temporary,2026-02-14 23:06:30,"o   In early  August  2025,  Judge  McNeill  signed  an ex parte  ""emergency"" order  suspending  all"
NoReply_20260105_131859_0006_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0006_v1.pdf,59916,0.06,1,Ex Parte/Temporary,2026-02-14 23:06:30,"o   In early  August  2025,  Judge  McNeill  signed  an ex parte  ""emergency"" order  suspending  all"
NoReply_20260105_131859_0007.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0007.pdf,64666,0.06,1,Motion,2026-01-31 13:15:48,"5.  Punitive  structural  barriers  to access  the  court. o  A May  16, 2025 order imposed  a $250."
NoReply_20260105_131859_0007_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0007_2.pdf,64666,0.06,1,Motion,2026-01-31 13:15:48,"5.  Punitive  structural  barriers  to access  the  court. o  A May  16, 2025 order imposed  a $250."
NoReply_20260105_131859_0007_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0007_3.pdf,64666,0.06,1,Motion,2026-02-14 23:06:30,"5.  Punitive  structural  barriers  to access  the  court. o  A May  16, 2025 order imposed  a $250."
NoReply_20260105_131859_0007_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0007_v1.pdf,64666,0.06,1,Motion,2026-02-14 23:06:30,"5.  Punitive  structural  barriers  to access  the  court. o  A May  16, 2025 order imposed  a $250."
NoReply_20260105_131859_0008.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0008.pdf,56273,0.05,1,Unknown,2026-01-31 13:15:48,"corroborated  danger,  the  PPO  became  the  foundation  for  later  contempt proceedings  and  was"
NoReply_20260105_131859_0008_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0008_2.pdf,56273,0.05,1,Unknown,2026-01-31 13:15:48,"corroborated  danger,  the  PPO  became  the  foundation  for  later  contempt proceedings  and  was"
NoReply_20260105_131859_0008_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0008_3.pdf,56273,0.05,1,Unknown,2026-02-14 23:06:30,"corroborated  danger,  the  PPO  became  the  foundation  for  later  contempt proceedings  and  was"
NoReply_20260105_131859_0008_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0008_v1.pdf,56273,0.05,1,Unknown,2026-02-14 23:06:30,"corroborated  danger,  the  PPO  became  the  foundation  for  later  contempt proceedings  and  was"
NoReply_20260105_131859_0009.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0009.pdf,51921,0.05,1,Ex Parte/Temporary,2026-01-31 13:15:48,"Emily  explicitly  states that  I had ""just  learned  of  tlie  order""  and had  never been  served"
NoReply_20260105_131859_0009_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0009_2.pdf,51921,0.05,1,Ex Parte/Temporary,2026-01-31 13:15:48,"Emily  explicitly  states that  I had ""just  learned  of  tlie  order""  and had  never been  served"
NoReply_20260105_131859_0009_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0009_3.pdf,51921,0.05,1,Ex Parte/Temporary,2026-02-14 23:06:30,"Emily  explicitly  states that  I had ""just  learned  of  tlie  order""  and had  never been  served"
NoReply_20260105_131859_0009_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0009_v1.pdf,51921,0.05,1,Ex Parte/Temporary,2026-02-14 23:06:30,"Emily  explicitly  states that  I had ""just  learned  of  tlie  order""  and had  never been  served"
NoReply_20260105_131859_0010.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0010.pdf,55433,0.05,1,Ex Parte/Temporary,2026-01-31 13:15:48,o   The  opposing  party  and  the  priblic  could  not  obtain  it as a normal  court filing. o   T
NoReply_20260105_131859_0010_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0010_2.pdf,55433,0.05,1,Ex Parte/Temporary,2026-01-31 13:15:48,o   The  opposing  party  and  the  priblic  could  not  obtain  it as a normal  court filing. o   T
NoReply_20260105_131859_0010_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0010_3.pdf,55433,0.05,1,Ex Parte/Temporary,2026-02-14 23:06:30,o   The  opposing  party  and  the  priblic  could  not  obtain  it as a normal  court filing. o   T
NoReply_20260105_131859_0010_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0010_v1.pdf,55433,0.05,1,Ex Parte/Temporary,2026-02-14 23:06:30,o   The  opposing  party  and  the  priblic  could  not  obtain  it as a normal  court filing. o   T
NoReply_20260105_131859_0011.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0011.pdf,59049,0.06,1,Ex Parte/Temporary,2026-01-31 13:15:48,"Despite  my  timely  objection  and repeated  efforts  to obtain  a prompt  evidentiary hearing,  a"
NoReply_20260105_131859_0011_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0011_2.pdf,59049,0.06,1,Ex Parte/Temporary,2026-01-31 13:15:48,"Despite  my  timely  objection  and repeated  efforts  to obtain  a prompt  evidentiary hearing,  a"
NoReply_20260105_131859_0011_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0011_3.pdf,59049,0.06,1,Ex Parte/Temporary,2026-02-14 23:06:30,"Despite  my  timely  objection  and repeated  efforts  to obtain  a prompt  evidentiary hearing,  a"
NoReply_20260105_131859_0011_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0011_v1.pdf,59049,0.06,1,Ex Parte/Temporary,2026-02-14 23:06:30,"Despite  my  timely  objection  and repeated  efforts  to obtain  a prompt  evidentiary hearing,  a"
NoReply_20260105_131859_0012.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0012.pdf,58559,0.06,1,Motion,2026-01-31 13:15:48,"G. Structural  Barriers  ayzd Hostile Treatment of  a Pro Se Litigant 15. May  16,  2025  -  Filing"
NoReply_20260105_131859_0012_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0012_2.pdf,58559,0.06,1,Motion,2026-01-31 13:15:48,"G. Structural  Barriers  ayzd Hostile Treatment of  a Pro Se Litigant 15. May  16,  2025  -  Filing"
NoReply_20260105_131859_0012_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0012_3.pdf,58559,0.06,1,Motion,2026-02-14 23:06:30,"G. Structural  Barriers  ayzd Hostile Treatment of  a Pro Se Litigant 15. May  16,  2025  -  Filing"
NoReply_20260105_131859_0012_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0012_v1.pdf,58559,0.06,1,Motion,2026-02-14 23:06:30,"G. Structural  Barriers  ayzd Hostile Treatment of  a Pro Se Litigant 15. May  16,  2025  -  Filing"
NoReply_20260105_131859_0013.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0013.pdf,57760,0.06,1,Ex Parte/Temporary,2026-01-31 13:15:48,"standards  of  conduct  so that  ""the  integrity  and  independence  of  the judiciary  may  be pres"
NoReply_20260105_131859_0013_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0013_2.pdf,57760,0.06,1,Ex Parte/Temporary,2026-01-31 13:15:48,"standards  of  conduct  so that  ""the  integrity  and  independence  of  the judiciary  may  be pres"
NoReply_20260105_131859_0013_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0013_3.pdf,57760,0.06,1,Ex Parte/Temporary,2026-02-14 23:06:30,"standards  of  conduct  so that  ""the  integrity  and  independence  of  the judiciary  may  be pres"
NoReply_20260105_131859_0013_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0013_v1.pdf,57760,0.06,1,Ex Parte/Temporary,2026-02-14 23:06:30,"standards  of  conduct  so that  ""the  integrity  and  independence  of  the judiciary  may  be pres"
NoReply_20260105_131859_0014.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0014.pdf,61863,0.06,1,Ex Parte/Temporary,2026-01-31 13:15:48,Notice  provisions  inforining  tlie  other  party  how  to object;  and A  prompt  hearing  and  re
NoReply_20260105_131859_0014_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0014_2.pdf,61863,0.06,1,Ex Parte/Temporary,2026-01-31 13:15:48,Notice  provisions  inforining  tlie  other  party  how  to object;  and A  prompt  hearing  and  re
NoReply_20260105_131859_0014_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0014_3.pdf,61863,0.06,1,Ex Parte/Temporary,2026-02-14 23:06:30,Notice  provisions  inforining  tlie  other  party  how  to object;  and A  prompt  hearing  and  re
NoReply_20260105_131859_0014_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0014_v1.pdf,61863,0.06,1,Ex Parte/Temporary,2026-02-14 23:06:30,Notice  provisions  inforining  tlie  other  party  how  to object;  and A  prompt  hearing  and  re
NoReply_20260105_131859_0015.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0015.pdf,53898,0.05,1,Ex Parte/Temporary,2026-01-31 13:15:48,V.  HARM  TO  THE  PARENT-CHILD  RELATIONSHIP  AND  TO  PUBLIC CONFIDENCE Tlie  hari'n  from  this
NoReply_20260105_131859_0015_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0015_2.pdf,53898,0.05,1,Ex Parte/Temporary,2026-01-31 13:15:48,V.  HARM  TO  THE  PARENT-CHILD  RELATIONSHIP  AND  TO  PUBLIC CONFIDENCE Tlie  hari'n  from  this
NoReply_20260105_131859_0015_3.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0015_3.pdf,53898,0.05,1,Ex Parte/Temporary,2026-02-14 23:06:30,V.  HARM  TO  THE  PARENT-CHILD  RELATIONSHIP  AND  TO  PUBLIC CONFIDENCE Tlie  hari'n  from  this
NoReply_20260105_131859_0015_v1.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0015_v1.pdf,53898,0.05,1,Ex Parte/Temporary,2026-02-14 23:06:30,V.  HARM  TO  THE  PARENT-CHILD  RELATIONSHIP  AND  TO  PUBLIC CONFIDENCE Tlie  hari'n  from  this
NoReply_20260105_131859_0016.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0016.pdf,51207,0.05,1,Motion,2026-01-31 13:15:48,"The  filed  Motion  to Disqualify  Judge  McNeill  in  Pigors  v. Watson,  witli  its exhibits,  doc"
NoReply_20260105_131859_0016_2.pdf,C:\Users\andre\LitigationOS\07_PDF\general\NoReply_20260105_131859_0016_2.pdf,51207,0.05,1,Motion,2026-01-31 13:15:48,"The  filed  Motion  to Disqualify  Judge  McNeill  in  Pigors  v. Watson,  witli  its exhibits,  doc"
